Date,Time,Bendung Katulampa,ch_bk,Pos Depok,ch_depok,PA Manggarai,ch_manggarai,PA Karet,ch_karet,Pos Krukut Hulu,ch_kh,PA Pesanggrahan,ch_pasanggrahan,Pos Angke Hulu,ch_ah,Waduk Pluit,ch_pluit,Pasar Ikan,ch_pi,Pos Cipinang Hulu,ch_ch,Pos Sunter Hulu,ch_sh,PA Pulo Gadung,ch_pg
1/24/2015,9:00,30,M,105,M,650,T,400,M,80,T,80,M,120,T,-155,M,186,T,85,M,50,MT,370,T
1/24/2015,10:00,30,MT,100,T,640,T,400,T,70,MT,80,T,100,T,-160,M,195,T,85,T,50,T,370,T
1/24/2015,11:00,30,MT,100,T,640,T,400,T,70,MT,80,T,90,T,-160,M,211,T,85,T,50,T,370,T
1/24/2015,12:00,30,MT,100,T,640,T,400,T,70,MT,80,T,90,T,-165,T,215,T,85,T,50,T,370,T
1/24/2015,13:00,30,MT,100,T,640,T,400,T,70,T,75,T,90,T,-165,T,210,T,85,T,50,T,370,T
1/24/2015,14:00,30,MT,100,T,640,T,400,T,70,T,75,T,90,T,-165,T,200,T,85,T,50,T,370,T
1/24/2015,15:00,30,MT,100,T,640,T,400,MT,70,T,75,T,90,T,-165,T,192,T,85,T,50,T,370,T
1/24/2015,16:00,30,MT,100,T,640,T,400,T,70,MT,75,T,90,T,-165,T,175,T,85,T,50,T,370,T
1/24/2015,17:00,30,MT,100,T,640,T,400,T,70,MT,75,T,90,T,-165,T,169,T,85,MT,50,T,370,T
1/24/2015,18:00,30,M,100,MT,640,T,400,T,70,MT,75,T,90,T,-165,T,158,T,85,H,50,T,370,T
1/24/2015,19:00,30,M,100,M,640,MT,400,T,70,MT,75,MT,90,T,-165,T,148,T,85,MT,50,T,370,T
1/24/2015,20:00,30,MT,100,MT,640,MT,400,T,70,MT,75,MT,90,T,-165,T,143,M,85,MT,50,T,370,T
1/24/2015,21:00,30,MT,110,M,640,MT,400,T,70,MT,75,MT,90,T,-175,M,150,T,85,MT,50,T,370,T
1/24/2015,22:00,30,MT,110,MT,640,G,400,T,70,MT,75,MT,90,T,-175,M,150,M,85,MT,50,T,370,T
1/24/2015,23:00,30,MT,110,M,640,G,400,T,70,MT,75,MT,90,T,-170,G,157,M,85,MT,50,T,370,T
1/25/2015,0:00,30,MT,110,M,640,G,400,T,70,MT,75,MT,90,T,-170,G,165,M,85,MT,50,T,370,T
1/25/2015,1:00,40,G,115,MT,630,MT,400,T,70,MT,75,MT,90,T,-170,M,168,T,80,MT,50,T,370,T
1/25/2015,2:00,60,G,115,MT,630,MT,400,T,70,MT,75,MT,90,T,-170,M,170,T,80,MT,50,T,370,T
1/25/2015,3:00,50,M,115,MT,630,MT,400,T,70,MT,75,MT,90,T,-170,M,178,T,80,MT,50,T,370,T
1/25/2015,4:00,50,M,110,MT,630,MT,400,T,70,MT,75,MT,90,T,-170,M,170,T,80,MT,50,T,370,T
1/25/2015,5:00,50,M,110,MT,630,MT,400,T,70,MT,75,MT,90,T,-170,M,178,T,80,MT,50,T,370,T
1/25/2015,6:00,30,MT,110,MT,630,MT,400,T,70,MT,75,MT,90,T,-170,M,180,T,80,MT,50,T,370,T
1/25/2015,7:00,50,M,90,T,640,MT,400,T,70,MT,90,T,90,T,-170,M,185,T,80,MT,50,T,370,T
1/25/2015,8:00,50,T,125,MT,640,T,380,T,80,T,85,T,90,T,-170,T,186,T,80,MT,50,T,370,T
1/25/2015,9:00,50,T,125,T,640,T,380,T,100,T,85,T,90,T,-120,T,188,T,80,MT,50,T,370,T
1/25/2015,10:00,50,T,120,T,640,T,380,T,100,T,85,T,90,T,-120,T,189,T,80,MT,50,T,370,T
1/25/2015,11:00,50,T,120,T,640,T,380,T,100,T,85,T,90,T,-170,T,192,T,80,MT,50,T,370,T
1/25/2015,12:00,50,T,115,T,600,T,380,T,100,T,85,T,90,T,-170,T,190,T,80,T,50,M,370,T
1/25/2015,13:00,40,H,115,T,600,T,380,T,103,MT,85,T,90,T,-170,M,183,T,80,T,50,M,370,T
1/25/2015,14:00,40,H,115,H,600,M,380,T,100,M,85,T,90,T,-170,M,186,T,80,M,50,M,370,M
1/25/2015,15:00,50,G,115,H,600,M,380,T,100,H,105,H,90,T,-170,M,177,T,80,M,50,M,370,M
1/25/2015,16:00,40,G,130,G,675,H,390,H,110,G,120,G,90,T,-170,G,177,H,80,M,50,G,370,M
1/25/2015,17:00,40,M,135,G,720,M,420,G,125,G,145,G,90,MT,-170,G,175,G,80,M,50,M,520,G
1/25/2015,18:00,40,M,165,M,690,M,460,G,130,M,165,M,90,MT,-170,G,175,G,80,M,50,MT,520,MT
1/25/2015,19:00,50,M,160,M,690,M,460,M,142,M,170,M,90,MT,-170,M,130,M,80,M,50,MT,470,MT
1/25/2015,20:00,50,M,155,M,670,MT,450,M,140,M,170,M,90,MT,-170,M,140,MT,80,M,50,MT,470,MT
1/25/2015,21:00,50,M,150,M,670,MT,450,M,140,M,140,MT,90,MT,-170,M,145,MT,80,MT,50,MT,470,MT
1/25/2015,22:00,50,MT,145,M,660,MT,430,MT,140,MT,140,MT,95,MT,-175,M,151,T,80,MT,50,MT,470,MT
1/25/2015,23:00,50,MT,140,M,660,MT,420,MT,135,MT,115,MT,90,MT,-175,M,151,T,80,MT,50,MT,470,MT
1/26/2015,0:00,50,MT,140,MT,660,MT,420,MT,135,MT,105,MT,90,MT,-175,M,151,T,80,MT,50,M,470,MT
1/26/2015,1:00,50,MT,130,M,660,MT,430,M,135,MT,100,T,90,MT,-170,MT,155,T,80,MT,50,MT,470,MT
1/26/2015,2:00,50,MT,125,M,670,MT,430,M,135,MT,95,T,90,MT,-170,MT,158,T,80,MT,50,MT,470,MT
1/26/2015,3:00,50,MT,120,M,680,MT,430,M,135,MT,90,T,90,MT,-170,MT,165,T,80,MT,50,MT,470,MT
1/26/2015,4:00,50,T,115,M,690,MT,440,M,135,MT,85,T,90,MT,-170,MT,173,T,80,MT,50,MT,470,MT
1/26/2015,5:00,50,MT,115,M,690,MT,440,M,135,MT,85,T,90,MT,-170,MT,178,T,80,MT,50,MT,470,MT
1/26/2015,6:00,50,MT,115,M,690,MT,440,M,135,MT,85,MT,90,MT,-170,MT,183,G,80,MT,50,MT,470,MT
1/26/2015,7:00,50,MT,115,M,690,MT,440,M,135,MT,85,MT,90,MT,-170,MT,187,T,80,MT,50,MT,470,MT
1/26/2015,8:00,50,MT,115,M,690,MT,440,M,135,MT,85,MT,90,MT,-170,MT,187,T,80,MT,50,MT,470,MT
1/26/2015,9:00,50,MT,115,M,690,MT,440,M,135,MT,85,MT,90,MT,-170,MT,186,T,80,MT,50,MT,470,MT
1/26/2015,10:00,40,T,110,MT,670,MT,410,MT,110,MT,80,T,70,MT,-170,MT,174,MT,80,MT,55,T,380,MT
1/26/2015,11:00,40,T,110,MT,670,MT,410,MT,110,MT,80,T,70,MT,-170,MT,170,MT,80,MT,55,T,380,MT
1/26/2015,12:00,40,T,110,MT,670,MT,410,MT,110,MT,80,T,70,MT,-170,MT,162,MT,80,MT,55,T,380,MT
1/26/2015,13:00,40,MT,110,MT,660,M,410,MT,110,MT,80,MT,70,MT,-170,MT,162,MT,80,MT,55,T,370,M
1/26/2015,14:00,40,M,110,T,660,M,400,MT,90,T,75,MT,70,MT,-170,MT,160,T,80,MT,55,T,370,M
1/26/2015,15:00,40,M,110,T,660,M,400,MT,90,T,75,MT,70,MT,-170,M,150,T,80,MT,55,T,370,M
1/26/2015,16:00,40,M,110,T,660,M,400,MT,90,T,75,MT,70,MT,-170,M,152,T,80,MT,55,T,370,M
1/26/2015,17:00,40,M,105,MT,660,M,400,MT,90,T,75,MT,70,MT,-170,MT,151,T,80,MT,55,T,370,M
1/26/2015,18:00,40,MT,105,MT,660,M,400,MT,90,T,70,MT,70,MT,-170,M,145,T,80,T,55,T,370,M
1/26/2015,19:00,40,MT,105,MT,640,MT,400,MT,85,MT,70,MT,70,MT,-170,M,142,T,80,T,50,T,370,T
1/26/2015,20:00,40,MT,105,MT,640,MT,400,MT,85,MT,70,MT,70,MT,-170,M,142,T,80,T,50,T,370,T
1/26/2015,21:00,40,MT,105,MT,640,MT,400,MT,85,MT,70,MT,80,MT,-170,MT,151,MT,80,T,50,T,370,T
1/26/2015,22:00,40,MT,105,MT,640,MT,400,MT,85,MT,70,MT,80,MT,-170,MT,152,MT,80,T,50,T,370,T
1/26/2015,23:00,40,T,105,MT,640,T,400,MT,90,T,70,MT,80,MT,-170,MT,156,MT,80,T,50,T,370,MT
1/27/2015,0:00,40,MT,105,MT,640,MT,400,MT,90,T,70,MT,80,MT,-170,MT,156,T,80,T,50,T,370,T
1/27/2015,1:00,40,MT,105,MT,640,MT,400,MT,90,T,70,MT,80,MT,-170,T,180,MT,80,T,50,T,370,T
1/27/2015,2:00,40,MT,105,MT,640,M,400,MT,90,T,70,MT,80,MT,-170,T,179,T,80,T,50,T,370,T
1/27/2015,3:00,40,MT,110,T,640,M,400,MT,90,T,70,MT,80,MT,-170,T,180,M,80,T,50,T,370,T
1/27/2015,4:00,40,MT,115,T,640,M,380,H,90,T,70,MT,80,MT,-175,H,198,H,80,T,50,T,370,MT
1/27/2015,5:00,40,MT,115,T,640,H,380,H,90,M,70,MT,80,MT,-175,H,190,H,80,MT,50,MT,370,H
1/27/2015,6:00,40,MT,115,G,640,H,380,H,90,H,70,MT,80,MT,-175,H,197,G,80,G,50,MT,370,G
1/27/2015,7:00,40,MT,115,G,650,G,380,H,90,H,70,MT,75,G,-175,G,200,G,80,G,50,G,370,G
1/27/2015,8:00,40,MT,110,MT,650,MT,380,MT,80,MT,80,MT,75,MT,-150,G,200,MT,80,G,50,G,370,G
1/27/2015,9:00,40,MT,110,MT,650,MT,380,MT,80,MT,80,MT,75,MT,-150,G,200,MT,80,G,50,G,370,G
1/27/2015,10:00,40,T,110,M,630,MT,380,MT,70,M,80,MT,75,MT,-150,M,198,MT,80,M,50,M,370,M
1/27/2015,11:00,40,T,110,H,630,MT,390,M,70,H,80,MT,75,MT,-140,M,189,MT,80,M,50,M,370,M
1/27/2015,12:00,40,T,110,M,630,MT,380,MT,70,M,80,MT,75,MT,-140,M,172,MT,80,M,50,M,370,M
1/27/2015,13:00,40,T,110,M,630,MT,380,MT,70,M,80,MT,75,MT,-135,M,174,MT,80,M,50,M,370,M
1/27/2015,14:00,40,MT,110,M,630,MT,380,T,70,M,80,MT,75,MT,-130,T,162,T,80,M,50,M,370,M
1/27/2015,15:00,40,MT,110,T,640,T,380,T,80,T,75,MT,75,MT,-130,T,167,T,80,M,50,M,365,T
1/27/2015,16:00,40,MT,110,T,640,T,380,T,80,T,70,T,75,MT,-130,T,159,T,80,T,50,T,365,T
1/27/2015,17:00,40,MT,105,T,640,T,380,T,70,T,70,T,75,MT,-130,T,157,T,80,T,50,T,365,T
1/27/2015,18:00,40,MT,110,T,640,T,380,T,70,T,70,T,75,MT,-145,T,158,T,80,T,50,T,365,T
1/27/2015,19:00,40,MT,110,T,640,T,380,T,70,T,70,MT,75,MT,-145,T,152,T,80,T,50,T,365,T
1/27/2015,20:00,40,MT,110,T,640,T,380,T,70,MT,70,MT,75,MT,-145,T,151,T,80,T,50,T,365,T
1/27/2015,21:00,40,MT,110,T,640,T,380,T,70,MT,70,MT,75,MT,-145,T,155,T,80,T,50,T,365,T
1/27/2015,22:00,40,MT,110,T,630,T,380,T,70,MT,70,MT,75,MT,-145,T,156,T,80,T,50,T,365,T
1/27/2015,23:00,40,MT,110,T,630,T,380,T,70,MT,75,MT,75,MT,-145,T,159,T,80,T,50,T,365,T
1/28/2015,0:00,40,MT,110,T,630,T,380,T,70,MT,75,MT,75,MT,-145,T,155,T,80,T,50,T,365,T
1/28/2015,1:00,40,MT,105,T,630,T,380,T,70,MT,75,MT,75,MT,-170,T,159,T,80,T,50,T,365,T
1/28/2015,2:00,40,MT,105,T,630,T,380,T,70,MT,75,MT,75,MT,-170,T,167,T,80,T,50,T,365,T
1/28/2015,3:00,40,MT,105,T,630,T,380,T,70,MT,75,MT,75,MT,-170,T,185,T,80,T,50,T,365,T
1/28/2015,4:00,40,MT,105,T,630,T,380,T,70,MT,75,MT,75,MT,-170,T,190,T,80,T,50,T,365,T
1/28/2015,5:00,40,MT,105,T,630,T,380,T,70,MT,75,MT,75,MT,-170,T,197,T,80,T,50,T,365,T
1/28/2015,6:00,40,MT,105,T,630,T,380,T,70,MT,75,MT,75,MT,-170,T,200,T,80,T,50,T,365,T
1/28/2015,7:00,40,MT,105,T,630,T,380,T,70,MT,75,MT,75,MT,-170,T,210,T,80,T,50,T,365,T
1/28/2015,8:00,40,T,105,T,630,T,380,T,70,T,70,T,75,T,-170,T,200,T,80,T,50,T,365,T
1/28/2015,9:00,40,T,105,T,630,T,380,T,70,T,70,T,75,T,-170,T,200,T,80,T,50,T,365,T
1/28/2015,10:00,40,T,105,T,630,T,380,T,70,T,70,T,75,T,-170,T,189,T,80,T,50,T,365,T
1/28/2015,11:00,40,T,105,T,630,T,380,T,70,T,65,T,75,T,-175,T,174,T,80,T,50,T,365,T
1/28/2015,12:00,40,T,105,T,630,T,380,T,70,T,65,T,75,T,-175,T,164,T,80,T,50,T,365,T
1/28/2015,13:00,40,T,105,T,630,T,380,T,70,T,65,T,75,T,-175,T,163,T,80,T,50,T,365,T
1/28/2015,14:00,40,T,105,T,630,T,380,T,70,T,65,T,75,T,-175,T,155,T,80,T,50,T,365,T
1/28/2015,15:00,40,T,105,T,630,T,380,T,70,T,65,T,75,T,-175,T,144,T,80,T,50,T,365,T
1/28/2015,16:00,40,T,145,H,630,M,380,M,70,M,65,MT,75,M,-175,MT,135,T,80,M,50,M,365,M
1/28/2015,17:00,40,H,165,G,630,G,400,M,70,H,80,G,50,M,-175,MT,140,M,120,H,70,H,370,H
1/28/2015,18:00,60,M,140,G,630,M,400,M,80,M,125,M,50,M,-180,M,141,M,160,G,90,M,370,H
1/28/2015,19:00,60,G,135,M,630,M,400,M,145,MT,145,M,125,M,-180,M,115,M,160,M,50,M,370,H
1/28/2015,20:00,60,G,135,M,630,M,400,M,130,M,155,G,125,M,-180,M,147,M,160,H,50,M,380,M
1/28/2015,21:00,60,G,130,G,630,M,380,M,135,M,145,G,125,M,-180,T,146,M,160,H,135,M,380,M
1/28/2015,22:00,60,G,135,M,640,MT,380,M,130,M,130,M,125,M,-180,T,150,MT,160,G,135,M,380,M
1/28/2015,23:00,60,M,135,M,690,MT,380,M,135,MT,120,M,125,MT,-180,T,158,MT,160,G,135,M,380,M
1/29/2015,0:00,60,M,135,M,700,MT,380,M,135,MT,110,MT,125,MT,-180,T,175,T,160,G,135,M,380,M
1/29/2015,1:00,50,T,135,M,710,MT,400,T,135,MT,100,T,125,MT,-180,T,175,T,120,MT,135,MT,380,M
1/29/2015,2:00,50,T,135,M,720,MT,400,T,135,MT,95,T,125,MT,-180,T,178,T,120,MT,135,MT,380,M
1/29/2015,3:00,50,T,135,M,700,MT,400,T,135,MT,90,T,125,MT,-180,T,180,T,120,MT,135,MT,380,M
1/29/2015,4:00,50,T,135,M,700,MT,400,T,135,MT,85,T,125,MT,-180,T,187,T,120,MT,135,MT,380,M
1/29/2015,5:00,50,T,135,M,700,MT,400,T,135,MT,85,T,125,MT,-180,T,195,T,120,MT,135,MT,380,MT
1/29/2015,6:00,50,T,135,M,700,MT,400,T,135,MT,85,T,125,MT,-180,T,202,T,120,MT,135,MT,380,MT
1/29/2015,7:00,50,T,135,MT,700,T,400,T,130,T,80,T,125,MT,-180,T,202,T,120,MT,135,MT,380,MT
1/29/2015,8:00,50,T,135,T,690,T,380,T,130,T,80,T,125,MT,-180,T,202,T,120,MT,135,MT,380,MT
1/29/2015,9:00,50,T,120,T,690,T,380,T,125,T,80,T,125,MT,-180,MT,202,T,120,MT,135,MT,370,T
1/29/2015,10:00,50,T,120,T,690,T,420,T,120,T,80,T,125,MT,-180,MT,201,T,120,MT,135,T,370,T
1/29/2015,11:00,40,T,120,T,690,T,420,T,110,T,80,T,125,T,-180,MT,200,T,110,T,135,T,370,T
1/29/2015,12:00,40,T,120,T,690,T,420,T,110,T,80,T,125,T,-180,T,180,T,110,T,135,T,370,T
1/29/2015,13:00,40,T,115,T,690,T,420,T,110,T,80,T,125,T,-180,T,175,T,110,T,135,T,370,T
1/29/2015,14:00,40,T,115,T,680,T,420,T,120,MT,80,T,125,T,-180,T,145,T,110,T,135,T,370,T
1/29/2015,15:00,40,T,120,H,680,M,420,T,100,H,80,T,125,T,-180,T,133,MT,110,H,135,T,370,T
1/29/2015,16:00,40,MT,120,G,680,M,420,MT,100,H,80,G,125,T,-180,T,130,T,130,G,135,T,365,M
1/29/2015,17:00,40,MT,130,M,680,M,420,MT,100,H,80,MT,125,T,-180,T,128,M,130,G,135,T,365,MT
1/29/2015,18:00,50,M,130,M,680,T,410,T,110,M,80,MT,125,T,-180,T,137,M,140,M,135,T,365,MT
1/29/2015,19:00,50,M,150,G,660,M,410,T,110,M,80,MT,125,T,-180,T,137,M,140,M,135,T,365,MT
1/29/2015,20:00,40,MT,150,G,660,M,410,T,110,M,80,MT,125,T,-180,T,137,M,140,M,135,T,365,MT
1/29/2015,21:00,40,MT,130,MT,680,T,410,T,110,M,80,MT,125,T,-180,T,137,M,130,T,135,T,365,MT
1/29/2015,22:00,40,MT,125,MT,680,T,410,T,115,MT,80,MT,125,T,-180,T,186,M,130,M,135,T,365,MT
1/29/2015,23:00,40,MT,125,MT,690,M,410,T,115,MT,80,MT,125,T,-180,T,186,M,130,M,135,T,365,T
1/30/2015,0:00,40,M,130,M,680,M,400,T,115,MT,100,M,140,M,-180,T,165,T,130,M,95,T,370,M
1/30/2015,1:00,40,M,130,M,680,M,400,T,115,MT,100,M,140,M,-180,T,165,T,130,M,95,T,370,M
1/30/2015,2:00,40,M,130,M,680,M,400,T,115,MT,100,M,140,M,-180,T,165,T,130,M,95,T,370,M
1/30/2015,3:00,40,M,130,M,680,M,400,T,115,MT,100,M,140,M,-180,T,165,T,130,M,95,T,370,M
1/30/2015,4:00,40,M,130,M,680,M,400,T,115,MT,100,M,140,M,-180,T,165,T,130,M,95,T,370,M
1/30/2015,5:00,40,M,115,M,680,M,420,T,115,MT,100,M,140,M,-180,T,193,T,130,MT,95,T,370,M
1/30/2015,6:00,40,MT,110,M,680,M,420,T,95,MT,100,M,140,M,-180,T,197,T,100,M,95,T,370,M
1/30/2015,7:00,40,MT,100,M,680,M,420,T,95,MT,100,M,140,M,-180,T,197,T,100,M,95,T,370,M
1/30/2015,8:00,30,T,100,T,690,M,420,T,110,MT,85,T,140,M,-180,T,186,MT,100,M,95,T,370,M
1/30/2015,9:00,30,T,110,T,690,M,420,T,110,MT,85,T,140,M,-180,T,186,MT,100,T,95,T,370,M
1/30/2015,10:00,30,T,110,T,690,M,420,T,110,MT,80,T,140,T,-180,T,202,T,100,T,95,T,370,T
1/30/2015,11:00,30,T,110,T,670,MT,400,T,90,T,80,T,140,T,-180,T,192,T,100,T,95,T,370,T
1/30/2015,12:00,30,T,110,T,670,MT,400,T,90,T,80,T,140,T,-180,T,180,T,100,T,95,T,370,T
1/30/2015,13:00,30,T,110,T,670,T,400,T,90,T,80,T,140,T,-180,T,161,T,100,T,95,T,370,T
1/30/2015,14:00,30,T,110,MT,660,MT,400,T,80,T,80,T,140,T,-180,T,145,T,100,T,95,T,370,T
1/30/2015,15:00,30,T,110,MT,660,MT,400,T,80,T,80,M,60,M,-180,T,130,T,100,M,60,M,370,T
1/30/2015,16:00,30,M,110,MT,660,G,400,G,80,T,80,M,60,M,-180,T,132,M,100,M,60,M,370,T
1/30/2015,17:00,30,M,110,MT,660,M,400,MT,80,MT,75,MT,60,M,-180,T,131,MT,90,MT,60,MT,370,T
1/30/2015,18:00,40,MT,110,M,650,T,400,MT,80,MT,75,MT,60,M,-170,T,128,MT,90,MT,60,M,370,T
1/30/2015,19:00,40,MT,140,MT,650,T,400,MT,80,MT,75,MT,60,M,-170,T,128,T,90,MT,60,M,370,T
1/30/2015,20:00,40,G,140,MT,650,T,380,MT,80,MT,75,MT,60,M,-170,T,128,T,90,MT,60,M,370,T
1/30/2015,21:00,40,G,135,MT,640,T,380,MT,80,MT,75,MT,60,M,-170,T,150,T,90,MT,60,M,370,MT
1/30/2015,22:00,40,G,130,MT,640,T,380,MT,80,MT,75,MT,60,M,-170,T,149,T,90,T,60,M,370,MT
1/30/2015,23:00,40,M,130,MT,640,T,380,MT,80,MT,75,MT,60,M,-170,T,157,M,90,MT,60,M,370,MT
1/31/2015,0:00,40,G,130,MT,640,T,380,MT,80,MT,75,MT,60,M,-170,T,157,T,90,MT,60,M,370,MT
1/31/2015,1:00,40,G,130,MT,640,T,380,MT,80,MT,75,MT,60,M,-170,T,165,T,90,MT,60,M,370,MT
1/31/2015,2:00,40,G,130,MT,640,T,380,MT,80,MT,75,MT,60,M,-170,T,173,T,90,MT,60,M,370,MT
1/31/2015,3:00,40,MT,120,M,640,MT,380,MT,80,MT,85,MT,60,M,-170,T,180,T,90,MT,60,M,370,MT
1/31/2015,4:00,40,MT,120,M,640,MT,380,MT,80,MT,80,MT,60,M,-170,T,185,T,90,MT,60,M,370,MT
1/31/2015,5:00,40,MT,120,M,650,MT,380,MT,80,MT,80,MT,60,M,-175,T,185,T,90,MT,60,M,370,MT
1/31/2015,6:00,40,MT,120,M,660,MT,380,MT,80,MT,80,MT,60,M,-175,T,189,T,90,MT,60,M,370,MT
1/31/2015,7:00,40,MT,120,MT,660,T,380,T,80,T,80,T,60,T,-175,T,194,T,80,MT,60,T,370,T
1/31/2015,8:00,30,T,120,MT,660,T,380,T,80,T,80,T,60,T,-175,T,211,T,80,T,60,T,370,T
1/31/2015,9:00,30,T,120,MT,660,MT,390,MT,80,T,80,T,60,T,-175,T,208,MT,80,T,60,T,370,T
1/31/2015,10:00,30,T,120,MT,660,MT,390,MT,80,MT,75,MT,60,T,-180,T,190,MT,80,T,60,T,370,T
1/31/2015,11:00,30,T,20,MT,660,MT,390,MT,80,MT,75,M,60,T,-180,T,190,MT,80,T,60,T,370,T
1/31/2015,12:00,30,T,120,MT,660,MT,390,MT,80,MT,75,MT,60,T,-180,T,190,T,80,T,60,T,370,T
1/31/2015,13:00,30,MT,115,MT,660,T,390,MT,90,MT,75,MT,60,T,-180,T,169,T,80,T,60,T,370,T
1/31/2015,14:00,30,MT,115,MT,660,T,390,T,80,MT,75,MT,60,T,-180,T,155,T,80,T,50,MT,370,MT
1/31/2015,15:00,30,MT,115,MT,660,T,390,T,90,T,75,MT,60,T,-175,T,121,T,80,T,50,T,370,MT
1/31/2015,16:00,30,MT,110,MT,660,T,390,T,90,T,75,MT,60,T,-175,T,128,T,80,T,50,T,370,T
1/31/2015,17:00,30,MT,110,MT,660,T,390,T,80,M,75,M,60,T,-175,T,133,MT,80,T,50,T,370,T
1/31/2015,18:00,30,MT,110,MT,650,M,390,T,80,M,75,MT,60,T,-175,MT,142,M,80,T,50,T,370,T
1/31/2015,19:00,30,MT,110,M,710,H,450,H,80,M,75,M,50,T,-175,H,130,M,80,M,50,H,420,G
1/31/2015,20:00,30,M,110,M,730,G,450,H,80,G,75,G,50,T,-175,H,138,G,80,M,50,H,420,G
1/31/2015,21:00,30,G,110,M,730,G,540,G,80,G,30,G,50,T,-175,M,149,G,80,G,50,H,420,G
1/31/2015,22:00,30,G,115,M,730,G,540,G,80,G,75,G,50,T,-175,M,149,G,80,G,50,H,420,G
1/31/2015,23:00,30,G,115,M,675,G,500,H,90,G,80,G,50,MT,-165,G,145,G,80,G,50,G,420,G
2/1/2015,0:00,30,G,115,M,650,M,470,M,90,G,80,G,50,MT,-165,G,139,G,80,G,50,G,420,G
2/1/2015,1:00,30,MT,115,M,650,M,440,M,85,M,80,M,50,M,-170,G,160,M,80,M,50,MT,400,M
2/1/2015,2:00,30,MT,115,M,650,M,410,M,85,M,80,M,50,M,-170,G,168,M,80,M,50,MT,370,MT
2/1/2015,3:00,30,MT,115,M,650,M,390,M,85,M,80,M,50,M,-170,G,177,M,80,MT,50,MT,370,M
2/1/2015,4:00,30,MT,115,M,65,M,390,M,85,M,80,M,50,M,-170,G,182,M,80,M,50,MT,370,M
2/1/2015,5:00,30,MT,115,M,650,M,390,M,85,M,80,M,50,G,-170,G,188,M,80,M,50,MT,370,M
2/1/2015,6:00,30,MT,115,M,650,M,390,G,85,G,80,M,60,G,-170,G,192,M,80,M,50,MT,370,M
2/1/2015,7:00,30,MT,115,M,640,G,380,G,90,G,80,G,60,G,-165,H,200,H,80,MT,50,MT,375,M
2/1/2015,8:00,30,MT,115,M,640,H,410,H,90,G,80,M,60,G,-165,H,208,H,80,MT,50,MT,375,H
2/1/2015,9:00,30,MT,110,M,640,H,410,H,90,G,80,H,60,G,-165,H,215,H,80,MT,50,MT,375,H
2/1/2015,10:00,30,M,110,G,690,H,450,H,95,H,85,G,60,G,-165,H,215,H,80,MT,50,MT,375,H
2/1/2015,11:00,30,M,110,G,690,H,450,H,95,H,85,G,60,G,-165,H,200,G,80,MT,50,MT,375,H
2/1/2015,12:00,30,M,120,H,680,G,460,G,130,G,90,H,60,G,-135,G,190,G,80,MT,50,MT,530,H
2/1/2015,13:00,30,M,120,H,685,G,460,G,130,G,90,H,60,G,-135,G,190,G,80,MT,50,MT,530,H
2/1/2015,14:00,30,M,120,H,685,G,460,G,140,G,90,H,60,G,-135,G,160,G,80,MT,50,MT,530,H
2/1/2015,14:15,40,M,120,,685,,460,,140,,90,,60,,-135,,160,,80,,50,,530,
2/1/2015,14:20,50,M,120,,685,,460,,140,,90,,60,,-135,,160,,80,,50,,530,
2/1/2015,14:40,70,M,120,,685,,460,,140,,90,,60,,-135,,160,,80,,50,,530,
2/1/2015,15:00,80,M,130,G,690,MT,460,G,140,MT,90,H,60,G,-135,G,150,G,80,MT,50,MT,520,G
2/1/2015,16:00,80,M,130,G,690,MT,460,G,140,MT,90,G,60,G,-75,M,140,M,80,MT,50,MT,520,G
2/1/2015,17:00,80,M,130,G,700,G,460,G,140,MT,120,MT,60,MT,-75,M,150,G,100,M,50,M,520,G
2/1/2015,18:00,80,M,130,M,690,MT,460,G,140,MT,120,MT,60,G,-75,M,153,G,100,M,50,M,520,G
2/1/2015,19:00,60,M,175,M,690,MT,460,G,140,MT,120,MT,60,G,-60,M,134,G,100,M,50,M,520,G
2/1/2015,20:00,60,MT,175,M,690,MT,440,M,140,M,120,M,195,M,-60,M,137,G,125,G,75,M,520,G
2/1/2015,21:00,60,MT,175,M,690,MT,440,M,140,M,120,M,195,M,-60,G,147,G,125,G,75,M,520,G
2/1/2015,22:00,60,M,175,M,690,MT,440,M,140,M,120,M,195,M,-60,G,151,M,125,G,75,M,520,G
2/1/2015,23:00,60,MT,175,M,700,MT,440,M,140,M,120,M,195,M,-60,G,151,M,125,G,75,M,520,G
2/2/2015,0:00,60,MT,175,M,700,MT,440,M,140,M,120,M,195,M,-160,G,155,G,125,G,75,M,520,G
2/2/2015,1:00,60,M,175,M,700,MT,440,M,130,M,120,M,195,M,-160,G,153,G,125,G,75,M,520,G
2/2/2015,2:00,60,M,175,M,710,MT,440,M,110,M,120,M,195,M,-160,G,155,T,125,G,75,M,520,G
2/2/2015,3:00,65,M,125,M,720,MT,440,M,100,MT,120,M,195,M,-160,G,163,T,95,MT,75,M,520,G
2/2/2015,4:00,40,M,125,M,720,MT,440,M,90,MT,120,M,195,M,-160,G,169,T,95,MT,75,M,520,G
2/2/2015,5:00,40,M,125,M,720,MT,440,M,80,MT,120,M,195,M,-160,T,176,T,95,MT,75,M,520,M
2/2/2015,6:00,40,M,125,M,720,MT,440,M,80,MT,90,M,195,M,-105,T,176,T,95,MT,75,M,520,M
